256
inf,81,66,inf,inf,inf,72,inf,97,97,0,42,69,83,inf,inf,inf,inf,inf,inf,inf,25,inf,68,13,inf,36,inf,46,22,14,11,inf,inf,inf,95,inf,43,inf,inf,93,81,inf,inf,87,inf,11,inf,44,23,16,31,inf,inf,inf,inf,inf,64,inf,inf,19,11,49,inf,10,inf,45,38,inf,45,inf,48,inf,45,72,33,51,inf,48,inf,96,6,inf,17,inf,87,inf,99,inf,inf,2,23,inf,19,14,inf,63,inf,inf,22,inf,inf,inf,69,48,inf,inf,inf,inf,50,inf,inf,inf,14,inf,92,56,84,inf,37,72,inf,inf,inf,inf,97,66,52,23,inf,inf,inf,inf,63,38,inf,20,85,92,inf,93,inf,55,95,92,inf,89,13,inf,95,55,70,inf,inf,inf,inf,inf,48,70,26,40,29,inf,inf,54,inf,73,58,inf,inf,69,inf,58,inf,53,inf,60,inf,inf,97,59,94,31,30,89,inf,68,inf,79,84,88,31,inf,68,inf,79,76,95,inf,inf,inf,85,inf,41,48,inf,inf,inf,inf,57,16,inf,inf,inf,inf,inf,47,inf,16,inf,inf,inf,90,64,95,inf,inf,91,98,inf,inf,71,inf,33,77,55,15,78,35,inf,inf,92,inf,97,inf,inf,19,inf,77,inf,100,inf,inf,37,42,inf
inf,93,inf,17,3,72,inf,inf,inf,14,inf,0,73,16,inf,inf,inf,6,78,16,inf,inf,inf,47,73,inf,inf,inf,inf,inf,34,15,34,inf,inf,inf,inf,inf,inf,inf,inf,inf,31,inf,inf,inf,68,inf,5,68,inf,31,inf,43,inf,inf,71,inf,inf,75,inf,4,inf,inf,inf,96,inf,inf,inf,27,13,45,inf,inf,92,76,41,65,42,inf,23,inf,21,20,5,44,8,32,inf,53,inf,71,inf,64,49,38,57,inf,96,32,inf,inf,79,inf,inf,inf,inf,1,inf,38,36,inf,inf,inf,inf,inf,48,inf,61,inf,inf,65,inf,inf,11,5,inf,67,33,62,inf,15,inf,inf,88,inf,40,86,inf,inf,inf,72,13,inf,14,58,inf,44,inf,12,inf,70,54,89,inf,inf,7,84,inf,41,30,inf,inf,18,80,inf,12,82,inf,inf,inf,inf,98,inf,inf,inf,65,inf,inf,inf,34,35,inf,31,18,74,inf,inf,39,inf,88,13,100,90,38,inf,inf,inf,99,92,72,inf,42,18,inf,14,inf,36,inf,73,inf,91,inf,inf,inf,64,53,87,inf,26,inf,inf,93,inf,inf,inf,inf,31,inf,inf,16,74,40,33,inf,inf,4,inf,inf,94,89,inf,36,inf,85,inf,inf,inf,68,inf,39,46,inf,inf,54,inf
inf,inf,inf,inf,20,9,inf,inf,88,inf,inf,inf,0,inf,42,inf,inf,64,inf,92,89,inf,inf,inf,inf,inf,46,inf,inf,inf,39,inf,59,85,inf,73,46,inf,inf,29,2,2,inf,inf,inf,49,91,inf,11,inf,inf,inf,11,33,21,53,2,72,8,37,inf,82,58,9,31,inf,inf,inf,43,inf,36,inf,inf,71,inf,inf,inf,inf,86,inf,inf,inf,84,62,inf,inf,80,80,91,22,94,87,inf,inf,inf,inf,83,inf,77,88,99,inf,16,inf,37,inf,28,51,inf,80,29,inf,48,12,inf,inf,inf,15,53,31,inf,inf,63,62,81,88,inf,inf,28,87,50,inf,46,inf,inf,inf,inf,inf,inf,inf,inf,29,inf,7,inf,39,89,98,57,86,inf,inf,45,inf,inf,52,inf,inf,inf,37,inf,18,inf,inf,11,62,67,7,inf,91,57,inf,34,inf,inf,50,inf,7,41,22,11,11,59,inf,inf,86,inf,27,24,35,inf,76,inf,48,inf,77,inf,inf,inf,45,84,62,inf,inf,inf,28,78,inf,inf,58,24,11,inf,5,inf,inf,inf,inf,33,inf,36,inf,92,43,48,inf,46,47,inf,38,23,inf,inf,inf,inf,14,77,inf,inf,inf,54,inf,73,53,inf,inf,9,4,inf,inf,inf,69,7,inf,90,66
73,inf,2,inf,inf,46,10,inf,3,inf,98,58,inf,0,82,74,inf,59,inf,55,inf,inf,inf,5,30,37,74,31,32,55,inf,85,inf,inf,inf,inf,inf,inf,70,inf,34,15,74,75,inf,52,inf,inf,13,66,60,inf,14,33,inf,inf,inf,inf,51,28,inf,20,15,inf,inf,35,inf,3,51,inf,52,13,3,inf,30,95,inf,34,inf,inf,inf,69,inf,62,33,inf,inf,54,33,inf,inf,60,inf,inf,inf,52,inf,inf,28,inf,inf,inf,40,100,inf,inf,inf,inf,inf,inf,inf,inf,inf,63,65,inf,56,98,40,inf,72,inf,90,inf,inf,9,89,inf,inf,35,38,23,inf,31,77,inf,inf,inf,4,inf,inf,54,inf,inf,74,inf,14,inf,inf,inf,60,85,inf,inf,64,22,inf,inf,70,1,inf,56,36,inf,inf,inf,inf,inf,inf,inf,62,inf,inf,inf,inf,85,inf,inf,25,29,25,18,56,inf,inf,inf,inf,inf,31,14,inf,inf,33,12,inf,99,inf,inf,90,9,inf,inf,inf,9,inf,inf,inf,61,49,33,inf,inf,27,66,85,35,64,inf,inf,inf,16,67,inf,inf,inf,inf,inf,22,7,inf,inf,inf,43,inf,42,inf,97,inf,inf,66,54,inf,inf,inf,inf,1,45,86,47,inf,inf,45,87,inf,inf,inf
inf,inf,43,79,inf,3,51,inf,inf,inf,29,inf,79,inf,0,14,inf,71,65,5,inf,1,inf,52,60,inf,inf,60,71,93,91,inf,23,inf,98,inf,inf,58,3,83,9,75,inf,inf,47,11,85,inf,inf,77,66,inf,59,21,8,51,inf,inf,20,inf,53,15,inf,4,inf,inf,inf,inf,67,inf,83,inf,inf,inf,inf,30,47,70,21,94,inf,82,inf,14,36,71,52,inf,inf,22,29,inf,inf,inf,inf,38,8,40,10,85,96,inf,inf,74,7,93,25,inf,31,28,92,76,inf,95,39,81,inf,inf,75,47,inf,59,inf,93,77,inf,inf,37,inf,inf,inf,67,inf,89,inf,inf,91,57,inf,46,inf,66,inf,9,38,inf,inf,inf,inf,inf,26,inf,inf,77,85,74,inf,39,inf,86,inf,74,42,82,inf,inf,23,inf,inf,inf,inf,82,46,inf,64,67,78,93,100,78,93,15,79,71,70,inf,10,15,38,inf,inf,16,67,inf,inf,inf,77,inf,inf,inf,23,inf,19,inf,37,91,inf,inf,inf,2,38,65,inf,inf,inf,inf,22,76,18,5,inf,92,72,inf,inf,inf,inf,10,inf,39,inf,75,inf,inf,90,inf,inf,inf,63,9,43,37,56,inf,61,inf,61,inf,inf,32,inf,inf,8,inf,inf,59
inf,25,inf,inf,inf,inf,inf,inf,54,inf,84,inf,inf,inf,inf,0,51,52,inf,82,inf,inf,97,22,inf,inf,inf,inf,inf,1,5,inf,inf,inf,41,21,64,inf,inf,57,inf,57,79,80,inf,inf,90,inf,86,79,inf,18,inf,38,48,57,inf,65,inf,inf,76,100,inf,inf,40,inf,inf,inf,89,inf,inf,70,inf,6,inf,inf,99,inf,35,37,inf,inf,inf,inf,80,66,75,29,53,inf,inf,76,inf,53,33,88,85,69,inf,58,inf,3,inf,inf,inf,inf,inf,inf,35,inf,inf,inf,58,69,inf,inf,inf,23,inf,44,49,inf,23,67,9,6,inf,inf,91,82,inf,85,inf,inf,80,inf,inf,inf,65,inf,13,45,48,11,inf,25,23,inf,71,85,26,inf,inf,inf,13,10,86,25,inf,80,inf,27,40,inf,36,inf,inf,inf,inf,32,100,52,41,24,45,inf,inf,1,inf,inf,59,inf,inf,inf,inf,30,inf,inf,inf,50,50,inf,12,11,inf,33,inf,18,inf,inf,97,29,10,92,96,51,73,92,inf,7,39,inf,inf,54,17,inf,21,inf,inf,63,24,inf,inf,37,inf,inf,88,81,75,inf,inf,17,inf,89,inf,inf,inf,inf,inf,93,62,inf,inf,97,57,inf,94,68,22,4,11,inf,23,inf,inf,inf
inf,inf,inf,49,83,64,inf,inf,inf,inf,inf,inf,82,inf,26,inf,0,4,94,inf,96,38,inf,71,62,inf,96,inf,inf,inf,inf,inf,20,inf,inf,92,inf,65,38,inf,67,inf,59,inf,20,inf,49,inf,34,inf,9,inf,inf,25,24,inf,inf,63,62,inf,75,inf,30,98,inf,inf,inf,inf,inf,44,inf,inf,83,51,inf,inf,inf,43,inf,inf,inf,inf,50,92,inf,68,inf,36,68,71,48,inf,96,7,13,inf,43,81,10,71,18,inf,inf,inf,inf,28,65,inf,95,29,inf,13,inf,9,50,65,21,inf,47,inf,inf,inf,34,inf,inf,80,32,2,inf,inf,65,25,16,16,inf,53,87,82,inf,inf,inf,inf,inf,65,95,83,inf,inf,inf,inf,inf,inf,58,inf,inf,91,93,21,43,inf,inf,59,42,inf,inf,18,71,74,54,92,93,inf,61,29,inf,21,93,inf,inf,76,inf,inf,inf,inf,69,80,100,7,71,71,inf,64,inf,inf,inf,inf,inf,inf,inf,inf,71,61,inf,inf,inf,inf,11,inf,inf,inf,inf,43,52,inf,3,4,inf,67,inf,inf,inf,inf,inf,inf,inf,12,inf,inf,inf,100,inf,inf,inf,71,inf,19,inf,78,53,inf,inf,55,inf,inf,49,8,inf,inf,2,inf,inf,inf,33,50,15,inf
93,inf,inf,88,95,11,67,inf,67,58,inf,2,inf,26,50,inf,inf,0,49,inf,inf,3,inf,inf,inf,inf,93,inf,6,31,inf,5,inf,inf,inf,inf,45,inf,inf,inf,inf,41,inf,91,inf,inf,inf,12,inf,inf,inf,inf,inf,inf,2,inf,inf,inf,inf,inf,inf,inf,inf,39,inf,inf,46,40,inf,inf,35,inf,17,inf,inf,inf,inf,inf,79,inf,10,inf,58,31,52,inf,inf,inf,inf,98,inf,91,inf,inf,inf,inf,inf,inf,inf,40,inf,33,inf,2,98,inf,24,83,inf,14,66,41,40,31,77,inf,inf,85,27,inf,39,inf,82,inf,inf,inf,inf,inf,77,61,inf,94,34,86,inf,inf,inf,inf,inf,98,inf,30,inf,inf,21,inf,14,inf,inf,19,71,inf,inf,inf,inf,inf,64,84,21,99,inf,85,inf,inf,inf,inf,46,inf,63,17,55,inf,inf,78,inf,31,84,inf,5,35,inf,36,inf,inf,inf,87,82,inf,29,9,inf,49,29,inf,inf,inf,66,85,64,inf,inf,49,inf,inf,inf,15,inf,29,32,inf,inf,inf,inf,99,4,inf,inf,55,inf,10,52,25,28,3,inf,15,inf,62,inf,46,48,83,29,6,inf,inf,inf,98,inf,inf,inf,inf,98,inf,34,inf,60,inf,inf,inf,56,20,15,29,inf,inf
inf,inf,60,inf,12,inf,inf,76,39,76,66,inf,91,66,9,inf,51,inf,0,44,inf,inf,86,49,42,inf,73,40,inf,61,inf,80,72,67,inf,3,91,inf,inf,inf,48,inf,inf,54,35,74,85,inf,inf,41,inf,inf,inf,inf,16,84,29,inf,inf,inf,88,100,71,inf,inf,62,26,inf,inf,inf,12,2,inf,inf,inf,inf,inf,inf,47,53,38,21,92,31,inf,50,inf,81,52,86,75,14,inf,inf,85,inf,inf,inf,inf,68,84,76,64,40,inf,inf,15,inf,37,27,74,5,36,inf,96,inf,inf,86,100,inf,56,inf,55,50,17,31,72,inf,inf,inf,inf,78,93,inf,40,inf,inf,99,95,57,31,91,66,inf,inf,inf,inf,inf,inf,inf,inf,79,35,inf,19,inf,inf,inf,18,53,inf,inf,inf,27,89,98,51,77,79,inf,75,inf,inf,13,57,31,93,inf,58,inf,inf,31,inf,1,48,inf,inf,100,inf,67,39,46,inf,56,inf,49,inf,inf,inf,34,33,29,inf,inf,inf,38,10,7,inf,52,73,inf,90,inf,49,27,100,inf,61,74,inf,inf,79,inf,inf,inf,inf,inf,inf,inf,63,inf,92,inf,92,66,inf,20,inf,inf,inf,inf,inf,inf,21,inf,20,6,inf,inf,inf,inf,inf,inf,33,61
inf,inf,59,99,67,11,inf,inf,inf,40,74,69,inf,73,76,inf,2,inf,inf,0,10,inf,inf,inf,inf,83,32,inf,inf,83,inf,inf,34,43,inf,80,50,inf,11,inf,20,inf,50,89,26,37,inf,inf,71,46,inf,67,8,19,inf,inf,inf,69,inf,64,inf,inf,98,inf,inf,85,inf,inf,23,42,inf,3,inf,inf,inf,97,inf,57,inf,inf,55,28,87,39,50,67,inf,48,inf,32,66,57,47,5,55,17,inf,inf,54,35,54,inf,96,inf,inf,20,43,inf,inf,35,inf,98,inf,inf,32,inf,inf,32,90,inf,inf,inf,inf,3,43,10,37,inf,inf,65,inf,inf,inf,99,74,inf,72,inf,18,inf,16,34,13,inf,40,inf,inf,94,20,inf,64,78,74,98,inf,inf,21,59,inf,63,49,inf,96,73,26,81,87,inf,15,inf,inf,42,inf,inf,88,99,92,inf,inf,inf,94,65,inf,80,inf,39,inf,inf,5,73,inf,27,46,inf,inf,inf,inf,50,inf,98,inf,70,inf,64,inf,inf,inf,inf,inf,inf,inf,inf,11,inf,inf,inf,inf,inf,41,inf,inf,inf,17,inf,inf,inf,83,69,32,72,inf,86,38,inf,inf,inf,inf,inf,50,inf,inf,92,inf,85,66,inf,inf,12,inf,inf,70,36,inf,28,inf,inf
16,inf,44,29,inf,inf,inf,80,inf,44,inf,inf,34,72,17,63,53,inf,94,85,0,inf,17,67,100,78,17,inf,41,28,inf,inf,inf,inf,63,11,33,inf,inf,inf,50,56,52,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,99,inf,inf,45,inf,inf,inf,inf,38,inf,3,inf,98,88,inf,inf,inf,59,inf,inf,23,15,inf,inf,52,40,inf,inf,82,inf,58,inf,inf,inf,inf,57,88,60,inf,inf,inf,47,inf,inf,inf,38,inf,inf,91,inf,inf,inf,96,inf,inf,18,inf,inf,38,inf,58,inf,inf,78,inf,61,16,39,13,31,inf,87,51,70,inf,77,inf,inf,38,inf,87,inf,88,inf,inf,inf,60,inf,50,inf,12,37,inf,71,78,inf,inf,44,52,37,inf,inf,inf,46,inf,inf,inf,inf,inf,inf,8,99,inf,90,39,46,inf,8,inf,inf,inf,inf,44,89,80,62,inf,inf,25,54,38,26,inf,39,inf,inf,inf,inf,19,33,inf,38,58,48,43,59,inf,inf,44,inf,inf,96,inf,97,inf,inf,30,inf,inf,inf,inf,inf,inf,inf,inf,21,inf,inf,98,inf,92,inf,inf,inf,inf,inf,60,46,59,11,59,inf,inf,32,43,inf,64,77,98,inf,inf,inf,inf,inf,26,16,inf,90,inf,48,27,75,inf
